"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"434HJQGC","conferencePaper","2024","Li, Bohao; Ge, Yuying; Ge, Yixiao; Wang, Guangzhi; Wang, Rui; Zhang, Ruimao; Shan, Ying","SEED-Bench: Benchmarking Multimodal Large Language Models","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.01263","https://ieeexplore.ieee.org/document/10658180/","","2024-06-16","2025-03-30 16:20:25","2025-03-30 16:20:25","2025-03-30 16:20:25","13299-13308","","","","","","SEED-Bench","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/4H4KTLUL/Li et al. - 2024 - SEED-Bench Benchmarking Multimodal Large Language Models.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"YVMW8CMR","conferencePaper","2024","Yin, Zijin; Liang, Kongming; Li, Bing; Ma, Zhanyu; Guo, Jun","Benchmarking Segmentation Models with Mask-Preserved Attribute Editing","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.02124","https://ieeexplore.ieee.org/document/10657997/","","2024-06-16","2025-03-30 16:20:29","2025-03-30 16:20:29","2025-03-30 16:20:29","22509-22519","","","","","","","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/ZST5KCVX/Yin et al. - 2024 - Benchmarking Segmentation Models with Mask-Preserved Attribute Editing.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"WN5QRLW9","conferencePaper","2024","Zeng, Runhao; Chen, Xiaoyong; Liang, Jiaming; Wu, Huisi; Cao, Guangzhong; Guo, Yong","Benchmarking the Robustness of Temporal Action Detection Models Against Temporal Corruptions","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.01729","https://ieeexplore.ieee.org/document/10655650/","Temporal action detection (TAD) aims to locate action positions and recognize action categories in long-term untrimmed videos. Although many methods have achieved promising results, their robustness has not been thoroughly studied. In practice, we observe that temporal information in videos can be occasionally corrupted, such as missing or blurred frames. Interestingly, existing methods often incur a significant performance drop even if only one frame is affected. To formally evaluate the robustness, we establish two temporal corruption robustness benchmarks, namely THUMOS14-C and ActivityNet-v1.3-C. In this paper, we extensively analyze the robustness of seven leading TAD methods and obtain some interesting findings: 1) Existing methods are particularly vulnerable to temporal corruptions, and end-to-end methods are often more susceptible than those with a pre-trained feature extractor; 2) Vulnerability mainly comes from localization error rather than classification error; 3) When corruptions occur in the middle of an action instance, TAD models tend to yield the largest performance drop. Besides building a benchmark, we further develop a simple but effective robust training method to defend against temporal corruptions, through the FrameDrop augmentation and Temporal-Robust Consistency loss. Remarkably, our approach not only improves robustness but also yields promising improvements on clean data. We believe that this study will serve as a benchmark for future research in robust video analysis. Source code and models are available at https://github.com/AlvinZeng/temporal-robustness-benchmark.","2024-06-16","2025-03-30 16:20:31","2025-03-30 16:20:31","2025-03-30 16:20:31","18263-18274","","","","","","","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/46JIIS5R/Zeng et al. - 2024 - Benchmarking the Robustness of Temporal Action Detection Models Against Temporal Corruptions.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"YWPN9CJM","conferencePaper","2024","Deng, Bowen; Song, Siyang; French, Andrew P.; Schluppeck, Denis; Pound, Michael P.","Advancing Saliency Ranking with Human Fixations: Dataset, Models and Benchmarks","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.02678","https://ieeexplore.ieee.org/document/10656059/","Saliency ranking detection (SRD) has emerged as a challenging task in computer vision, aiming not only to identify salient objects within images but also to rank them based on their degree of saliency. Existing SRD datasets have been created primarily using mouse-trajectory data, which inadequately captures the intricacies of human visual perception. Addressing this gap, this paper introduces the first large-scale SRD dataset, SIFR, constructed using genuine human fixation data, thereby aligning more closely with real visual perceptual processes. To establish a baseline for this dataset, we propose QAGNet, a novel model that leverages salient instance query features from a transformer detector within a tri-tiered nested graph. Through extensive experiments, we demonstrate that our approach outperforms existing state-of-the-art methods across two widely used SRD datasets and our newly proposed dataset. Code and dataset are available at https://github.com/ EricDengbowen/QAGNet.","2024-06-16","2025-03-30 16:20:34","2025-03-30 16:20:34","2025-03-30 16:20:34","28348-28357","","","","","","Advancing Saliency Ranking with Human Fixations","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/DXUUDS2E/Deng et al. - 2024 - Advancing Saliency Ranking with Human Fixations Dataset, Models and Benchmarks.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"UM6U2I9H","conferencePaper","2024","Tao, M.; Bai, Bing; Lin, Haozhe; Wang, Heyuan; Wang, Yu; Luo, Lin; Fang, Lu","When Visual Grounding Meets Gigapixel-Level Large-Scale Scenes: Benchmark and Approach","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.02088","https://ieeexplore.ieee.org/document/10656407/","Visual grounding refers to the process of associating natural language expressions with corresponding regions within an image. Existing benchmarks for visual grounding primarily operate within small-scale scenes with a few objects. Nevertheless, recent advances in imaging technology have enabled the acquisition of gigapixel-level images, providing high-resolution details in large-scale scenes containing numerous objects. To bridge this gap between imaging and computer vision benchmarks and make grounding more practically valuable, we introduce a novel dataset, named GigaGrounding, designed to challenge visual grounding models in gigapixel-level large-scale scenes. We extensively analyze and compare the dataset with existing benchmarks, demonstrating that GigaGrounding presents unique challenges such as large-scale scene understanding, gigapixellevel resolution, significant variations in object scales, and the “multi-hop expressions”. Furthermore, we introduced a simple yet effective grounding approach, which employs a “glance-to-zoom-in” paradigm and exhibits enhanced capabilities for addressing the GigaGrounding task. The dataset is available at www.gigavision.ai.","2024-06-16","2025-03-30 16:20:38","2025-03-30 16:20:38","2025-03-30 16:20:38","22119-22128","","","","","","When Visual Grounding Meets Gigapixel-Level Large-Scale Scenes","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/32IHAKAM/Tao et al. - 2024 - When Visual Grounding Meets Gigapixel-Level Large-Scale Scenes Benchmark and Approach.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"WMKTCMNP","preprint","2024","Yuan, Haocheng; Xu, Jing; Pan, Hao; Bousseau, Adrien; Mitra, Niloy J.; Li, Changjian","CADTalk: An Algorithm and Benchmark for Semantic Commenting of CAD Programs","","","","10.48550/arXiv.2311.16703","http://arxiv.org/abs/2311.16703","CAD programs are a popular way to compactly encode shapes as a sequence of operations that are easy to parametrically modify. However, without sufficient semantic comments and structure, such programs can be challenging to understand, let alone modify. We introduce the problem of semantic commenting CAD programs, wherein the goal is to segment the input program into code blocks corresponding to semantically meaningful shape parts and assign a semantic label to each block. We solve the problem by combining program parsing with visual-semantic analysis afforded by recent advances in foundational language and vision models. Specifically, by executing the input programs, we create shapes, which we use to generate conditional photorealistic images to make use of semantic annotators for such images. We then distill the information across the images and link back to the original programs to semantically comment on them. Additionally, we collected and annotated a benchmark dataset, CADTalk, consisting of 5,288 machine-made programs and 45 human-made programs with ground truth semantic comments. We extensively evaluated our approach, compared it to a GPT-based baseline, and an open-set shape segmentation baseline, and reported an 83.24% accuracy on the new CADTalk dataset. Code and data: https://enigma-li.github.io/CADTalk/.","2024-03-25","2025-03-30 16:20:40","2025-03-30 16:20:40","2025-03-30 16:20:40","","","","","","","CADTalk","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2311.16703 [cs]","","/Users/nikolajmosgaardsomod/Zotero/storage/7XXGCIDA/Yuan et al. - 2024 - CADTalk An Algorithm and Benchmark for Semantic Commenting of CAD Programs.pdf","","","Computer Science - Computer Vision and Pattern Recognition; Computer Science - Graphics","","","","","","","","","","","","","","","","","","","arXiv:2311.16703","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DZDGB5ZF","preprint","2024","Zheng, Xiaoyun; Liao, Liwei; Li, Xufeng; Jiao, Jianbo; Wang, Rongjie; Gao, Feng; Wang, Shiqi; Wang, Ronggang","PKU-DyMVHumans: A Multi-View Video Benchmark for High-Fidelity Dynamic Human Modeling","","","","10.48550/arXiv.2403.16080","http://arxiv.org/abs/2403.16080","High-quality human reconstruction and photo-realistic rendering of a dynamic scene is a long-standing problem in computer vision and graphics. Despite considerable efforts invested in developing various capture systems and reconstruction algorithms, recent advancements still struggle with loose or oversized clothing and overly complex poses. In part, this is due to the challenges of acquiring high-quality human datasets. To facilitate the development of these fields, in this paper, we present PKU-DyMVHumans, a versatile human-centric dataset for high-fidelity reconstruction and rendering of dynamic human scenarios from dense multi-view videos. It comprises 8.2 million frames captured by more than 56 synchronized cameras across diverse scenarios. These sequences comprise 32 human subjects across 45 different scenarios, each with a high-detailed appearance and realistic human motion. Inspired by recent advancements in neural radiance field (NeRF)-based scene representations, we carefully set up an off-the-shelf framework that is easy to provide those state-of-the-art NeRF-based implementations and benchmark on PKU-DyMVHumans dataset. It is paving the way for various applications like fine-grained foreground/background decomposition, high-quality human reconstruction and photo-realistic novel view synthesis of a dynamic scene. Extensive studies are performed on the benchmark, demonstrating new observations and challenges that emerge from using such high-fidelity dynamic data.","2024-04-02","2025-03-30 16:20:41","2025-03-30 16:20:41","2025-03-30 16:20:41","","","","","","","PKU-DyMVHumans","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2403.16080 [cs]","","/Users/nikolajmosgaardsomod/Zotero/storage/J5FIE964/Zheng et al. - 2024 - PKU-DyMVHumans A Multi-View Video Benchmark for High-Fidelity Dynamic Human Modeling.pdf","","","Computer Science - Computer Vision and Pattern Recognition","","","","","","","","","","","","","","","","","","","arXiv:2403.16080","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7CM99RLG","preprint","2023","Balasingam, Arjun; Chandler, Joseph; Li, Chenning; Zhang, Zhoutong; Balakrishnan, Hari","DriveTrack: A Benchmark for Long-Range Point Tracking in Real-World Videos","","","","10.48550/arXiv.2312.09523","http://arxiv.org/abs/2312.09523","This paper presents DriveTrack, a new benchmark and data generation framework for long-range keypoint tracking in real-world videos. DriveTrack is motivated by the observation that the accuracy of state-of-the-art trackers depends strongly on visual attributes around the selected keypoints, such as texture and lighting. The problem is that these artifacts are especially pronounced in real-world videos, but these trackers are unable to train on such scenes due to a dearth of annotations. DriveTrack bridges this gap by building a framework to automatically annotate point tracks on autonomous driving datasets. We release a dataset consisting of 1 billion point tracks across 24 hours of video, which is seven orders of magnitude greater than prior real-world benchmarks and on par with the scale of synthetic benchmarks. DriveTrack unlocks new use cases for point tracking in real-world videos. First, we show that finetuning keypoint trackers on DriveTrack improves accuracy on real-world scenes by up to 7%. Second, we analyze the sensitivity of trackers to visual artifacts in real scenes and motivate the idea of running assistive keypoint selectors alongside trackers.","2023-12-15","2025-03-30 16:20:43","2025-03-30 16:20:43","2025-03-30 16:20:43","","","","","","","DriveTrack","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2312.09523 [cs]","","/Users/nikolajmosgaardsomod/Zotero/storage/CCRIXL9T/Balasingam et al. - 2023 - DriveTrack A Benchmark for Long-Range Point Tracking in Real-World Videos.pdf","","","Computer Science - Computer Vision and Pattern Recognition","","","","","","","","","","","","","","","","","","","arXiv:2312.09523","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JWGAGQCG","conferencePaper","2024","Xie, Yaofeng; Kong, Lingwei; Chen, Kai; Zheng, Ziqiang; Yu, Xiao; Yu, Zhibin; Zheng, Bing","UVEB: A Large-scale Benchmark and Baseline Towards Real-World Underwater Video Enhancement","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.02110","https://ieeexplore.ieee.org/document/10656519/","Learning-based underwater image enhancement (UIE) methods have made great progress. However, the lack of large-scale and high-quality paired training samples has become the main bottleneck hindering the development of UIE. The inter-frame information in underwater videos can accelerate or optimize the UIE process. Thus, we constructed the first large-scale high-resolution underwater video enhancement benchmark (UVEB) to promote the development of underwater vision. It contains 1,308 pairs of video sequences and more than 453,000 high-resolution with 38% Ultra-High-Definition (UHD) 4K frame pairs. UVEB comes from multiple countries, containing various scenes and video degradation types to adapt to diverse and complex underwater environments. We also propose the first supervised underwater video enhancement method, UVENet. UVE-Net converts the current frame information into convolutional kernels and passes them to adjacent frames for efficient inter-frame information exchange. By fully utilizing the redundant degraded information of underwater videos, UVE-Net completes video enhancement better. Experiments show the effective network design and good performance of UVE-Net.","2024-06-16","2025-03-30 16:20:45","2025-03-30 16:20:45","2025-03-30 16:20:45","22358-22367","","","","","","UVEB","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/9UH4UKIW/Xie et al. - 2024 - UVEB A Large-scale Benchmark and Baseline Towards Real-World Underwater Video Enhancement.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"2KVTGARI","conferencePaper","2024","Woo, Sanghyun; Park, Kwanyong; Shin, Inkyu; Kim, Myungchul; Kweon, In So","MTMMC: A Large-Scale Real-World Multi-Modal Camera Tracking Benchmark","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.02108","https://ieeexplore.ieee.org/document/10655925/","","2024-06-16","2025-03-30 16:20:50","2025-03-30 16:20:50","2025-03-30 16:20:50","22335-22346","","","","","","MTMMC","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/4ZTGTB7R/Woo et al. - 2024 - MTMMC A Large-Scale Real-World Multi-Modal Camera Tracking Benchmark.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"HX9XTY8Z","conferencePaper","2024","Fu, Huiyuan; Peng, Fei; Li, Xianwei; Li, Yejun; Wang, Xin; Ma, Huadong","Continuous Optical Zooming: A Benchmark for Arbitrary-Scale Image Super-Resolution in Real World","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.00293","https://ieeexplore.ieee.org/document/10655459/","Most current arbitrary-scale image super-resolution (SR) methods has commonly relied on simulated data generated by simple synthetic degradation models (e.g., bicubic downsampling) at continuous various scales, thereby falling short in capturing the complex degradation of real-world images. This limitation hinders the visual quality of these methods when applied to real-world images. To address this issue, we propose the Continuous Optical Zooming dataset (COZ), by constructing an automatic imaging system to collect images at fine-grained various focal lengths within a specific range and providing strict image pair alignment. The COZ dataset serves as a benchmark to provide real-world data for training and testing arbitrary-scale SR models. To enhance the model’s robustness against real-world image degradation, we propose a Local Mix Implicit network (LMI) based on the MLP-mixer architecture and meta-learning, which directly learns the local texture information by simultaneously mixing features and coordinates of multiple independent points. The extensive experiments demonstrate the superior performance of the arbitrary-scale SR models trained on the COZ dataset compared to models trained on simulated data. Our LMI model exhibits the superior effectiveness compared to other models. This study is of great significance in developing more efficient algorithms and improving the performance of arbitrary-scale image SR methods in practical applications. Our dataset and codes are available at https://github.com/pf0607/COZ.","2024-06-16","2025-03-30 16:20:52","2025-03-30 16:20:52","2025-03-30 16:20:52","3035-3044","","","","","","Continuous Optical Zooming","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/P5QIH8EP/Fu et al. - 2024 - Continuous Optical Zooming A Benchmark for Arbitrary-Scale Image Super-Resolution in Real World.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"CST8WHRX","conferencePaper","2024","Kaul, Prannay; Li, Zhizhong; Yang, Hao; Dukler, Yonatan; Swaminathan, Ashwin; Taylor, C. J.; Soatto, Stefano","THRONE: An Object-Based Hallucination Benchmark for the Free-Form Generations of Large Vision-Language Models","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.02571","https://ieeexplore.ieee.org/document/10657848/","Mitigating hallucinations in large vision-language models (LVLMs) remains an open problem. Recent benchmarks do not address hallucinations in open-ended free-form responses, which we term “Type I hallucinations”. Instead, they focus on hallucinations responding to very specific question formats—typically a multiple-choice response regarding a particular object or attribute—which we term “Type II hallucinations”. Additionally, such benchmarks often require external API calls to models which are subject to change. In practice, we observe that a reduction in Type II hallucinations does not lead to a reduction in Type I hallucinations but rather that the two forms of hallucinations are often anti-correlated. To address this, we propose THRONE, a novel object-based automatic framework for quantitatively evaluating Type I hallucinations in LVLM free-form outputs. We use public language models (LMs) to identify hallucinations in LVLM responses and compute informative metrics. By evaluating a large selection of recent LVLMs using public datasets, we show that an improvement in existing metrics do not lead to a reduction in Type I hallucinations, and that established benchmarks for measuring Type I hallucinations are incomplete. Finally, we provide a simple and effective data augmentation method to reduce Type I and Type II hallucinations as a strong baseline.","2024-06-16","2025-03-30 16:20:56","2025-03-30 16:20:56","2025-03-30 16:20:56","27218-27228","","","","","","THRONE","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/YA7TW4FC/Kaul et al. - 2024 - THRONE An Object-Based Hallucination Benchmark for the Free-Form Generations of Large Vision-Langua.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"2LQQKSLV","conferencePaper","2024","Mais, Lisa; Hirsch, Peter; Managan, Claire; Kandarpa, Ramya; Rumberger, Josef Lorenz; Reinke, Annika; Maier-Hein, Lena; Ihrke, Gudrun; Kainmueller, Dagmar","FISBe: A Real-World Benchmark Dataset for Instance Segmentation of Long-Range thin Filamentous Structures","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.02100","https://ieeexplore.ieee.org/document/10656899/","","2024-06-16","2025-03-30 16:21:01","2025-03-30 16:21:01","2025-03-30 16:21:01","22249-22259","","","","","","FISBe","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/FNS4ZS2G/Mais et al. - 2024 - FISBe A Real-World Benchmark Dataset for Instance Segmentation of Long-Range thin Filamentous Struc.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"CNAGWNS5","conferencePaper","2024","Ma, Yunsheng; Cui, Can; Cao, Xu; Ye, Wenqian; Liu, Peiran; Lu, Juanwu; Abdelraouf, Amr; Gupta, Rohit; Han, Kyungtae; Bera, Aniket; Rehg, James M.; Wang, Ziran","LaMPilot: An Open Benchmark Dataset for Autonomous Driving with Language Model Programs","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.01434","https://ieeexplore.ieee.org/document/10657936/","","2024-06-16","2025-03-30 16:21:04","2025-03-30 16:21:04","2025-03-30 16:21:04","15141-15151","","","","","","LaMPilot","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/5964MG7R/Ma et al. - 2024 - LaMPilot An Open Benchmark Dataset for Autonomous Driving with Language Model Programs.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"2UKF2U35","journalArticle","","Du, Hang; Zhang, Sicheng; Xie, Binzhu; Nan, Guoshun; Zhang, Jiayang; Xu, Junrui; Liu, Hangyu; Leng, Sicong; Liu, Jiangming; Fan, Hehe; Huang, Dajiu; Feng, Jing; Chen, Linli; Zhang, Can; Li, Xuhuan; Zhang, Hao; Chen, Jianhang; Cui, Qimei; Tao, Xiaofeng","Uncovering What Why and How: A Comprehensive Benchmark for Causation Understanding of Video Anomaly","","","","","","","","2025-03-30 16:21:05","2025-03-30 16:21:05","","","","","","","","","","","","","","","en","","","","","Zotero","","","","/Users/nikolajmosgaardsomod/Zotero/storage/P3MCRVLX/Du et al. - Uncovering What Why and How A Comprehensive Benchmark for Causation Understanding of Video Anomaly.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JKD6587F","preprint","2024","Wang, Andong; Wu, Bo; Chen, Sunli; Chen, Zhenfang; Guan, Haotian; Lee, Wei-Ning; Li, Li Erran; Gan, Chuang","SOK-Bench: A Situated Video Reasoning Benchmark with Aligned Open-World Knowledge","","","","10.48550/arXiv.2405.09713","http://arxiv.org/abs/2405.09713","Learning commonsense reasoning from visual contexts and scenes in real-world is a crucial step toward advanced artificial intelligence. However, existing video reasoning benchmarks are still inadequate since they were mainly designed for factual or situated reasoning and rarely involve broader knowledge in the real world. Our work aims to delve deeper into reasoning evaluations, specifically within dynamic, open-world, and structured context knowledge. We propose a new benchmark (SOK-Bench), consisting of 44K questions and 10K situations with instance-level annotations depicted in the videos. The reasoning process is required to understand and apply situated knowledge and general knowledge for problem-solving. To create such a dataset, we propose an automatic and scalable generation method to generate question-answer pairs, knowledge graphs, and rationales by instructing the combinations of LLMs and MLLMs. Concretely, we first extract observable situated entities, relations, and processes from videos for situated knowledge and then extend to openworld knowledge beyond the visible content. The task generation is facilitated through multiple dialogues as iterations and subsequently corrected and refined by our designed self-promptings and demonstrations. With a corpus of both explicit situated facts and implicit commonsense, we generate associated question-answer pairs and reasoning processes, finally followed by manual reviews for quality assurance. We evaluated recent mainstream large visionlanguage models on the benchmark and found several insightful conclusions. For more information, please refer to our benchmark at www.bobbywu.com/SOKBench.","2024-05-17","2025-03-30 16:21:07","2025-03-30 16:21:07","2025-03-30 16:21:07","","","","","","","SOK-Bench","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2405.09713 [cs]","","/Users/nikolajmosgaardsomod/Zotero/storage/WVLY3TX5/Wang et al. - 2024 - SOK-Bench A Situated Video Reasoning Benchmark with Aligned Open-World Knowledge.pdf","","","Computer Science - Artificial Intelligence; Computer Science - Computation and Language; Computer Science - Computer Vision and Pattern Recognition","","","","","","","","","","","","","","","","","","","arXiv:2405.09713","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MSNU5R64","preprint","2023","Ma, Junyi; Chen, Xieyuanli; Huang, Jiawei; Xu, Jingyi; Luo, Zhen; Xu, Jintao; Gu, Weihao; Ai, Rui; Wang, Hesheng","Cam4DOcc: Benchmark for Camera-Only 4D Occupancy Forecasting in Autonomous Driving Applications","","","","10.48550/arXiv.2311.17663","http://arxiv.org/abs/2311.17663","Understanding how the surrounding environment changes is crucial for performing downstream tasks safely and reliably in autonomous driving applications. Recent occupancy estimation techniques using only camera images as input can provide dense occupancy representations of large-scale scenes based on the current observation. However, they are mostly limited to representing the current 3D space and do not consider the future state of surrounding objects along the time axis. To extend camera-only occupancy estimation into spatiotemporal prediction, we propose Cam4DOcc, a new benchmark for camera-only 4D occupancy forecasting, evaluating the surrounding scene changes in a near future. We build our benchmark based on multiple publicly available datasets, including nuScenes, nuScenes-Occupancy, and Lyft-Level5, which provides sequential occupancy states of general movable and static objects, as well as their 3D backward centripetal flow. To establish this benchmark for future research with comprehensive comparisons, we introduce four baseline types from diverse camera-based perception and prediction implementations, including a staticworld occupancy model, voxelization of point cloud prediction, 2D-3D instance-based prediction, and our proposed novel endto-end 4D occupancy forecasting network. Furthermore, the standardized evaluation protocol for preset multiple tasks is also provided to compare the performance of all the proposed baselines on present and future occupancy estimation with respect to objects of interest in autonomous driving scenarios. The dataset and our implementation of all four baselines in the proposed Cam4DOcc benchmark will be released here: https://github.com/haomo-ai/Cam4DOcc.","2023-12-07","2025-03-30 16:21:10","2025-03-30 16:21:10","2025-03-30 16:21:10","","","","","","","Cam4DOcc","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2311.17663 [cs]","","/Users/nikolajmosgaardsomod/Zotero/storage/357GSVRX/Ma et al. - 2023 - Cam4DOcc Benchmark for Camera-Only 4D Occupancy Forecasting in Autonomous Driving Applications.pdf","","","Computer Science - Computer Vision and Pattern Recognition","","","","","","","","","","","","","","","","","","","arXiv:2311.17663","","","","","","","","","","","","","","","","","","","","","","","","","","",""
